Ch,AziCorr(deg),Dist(m),Rfl,Azi(deg),Ele(deg),t(us),x(m),y(m),z(m),
32,0.00,0.000,0,266.22,0.00,73658,0.000,0.000,0.000,
31,0.00,0.000,0,266.40,0.00,73858,0.000,0.000,0.000,
32,0.00,0.000,0,266.40,0.00,73858,0.000,0.000,0.000,
31,0.00,0.000,0,266.40,0.00,73858,0.000,0.000,0.000,
32,0.00,0.000,0,266.40,0.00,73858,0.000,0.000,0.000,
30,0.00,0.000,0,266.58,0.00,73858,0.000,0.000,0.000,
31,0.00,0.000,0,266.58,0.00,73858,0.000,0.000,0.000,
32,0.00,0.000,0,266.58,0.00,73858,0.000,0.000,0.000,
30,0.00,0.000,0,266.58,0.00,73858,0.000,0.000,0.000,
31,0.00,0.000,0,266.58,0.00,73858,0.000,0.000,0.000,
32,0.00,0.000,0,266.58,0.00,73858,0.000,0.000,0.000,
29,0.00,0.000,0,266.76,0.00,73858,0.000,0.000,0.000,
32,0.00,0.000,0,266.76,0.00,73858,0.000,0.000,0.000,
29,0.00,0.000,0,266.76,0.00,73858,0.000,0.000,0.000,
32,0.00,0.000,0,266.76,0.00,73858,0.000,0.000,0.000,
29,0.00,0.000,0,266.94,0.00,73858,0.000,0.000,0.000,
30,0.00,0.000,0,266.94,0.00,73858,0.000,0.000,0.000,
31,0.00,0.000,0,266.94,0.00,73858,0.000,0.000,0.000,
32,0.00,0.000,0,266.94,0.00,73858,0.000,0.000,0.000,
29,0.00,0.000,0,266.94,0.00,73858,0.000,0.000,0.000,
30,0.00,0.000,0,266.94,0.00,73858,0.000,0.000,0.000,
31,0.00,0.000,0,266.94,0.00,73858,0.000,0.000,0.000,
32,0.00,0.000,0,266.94,0.00,73858,0.000,0.000,0.000,
29,0.00,0.000,0,267.12,0.00,74058,0.000,0.000,0.000,
30,0.00,0.000,0,267.12,0.00,74058,0.000,0.000,0.000,
31,0.00,0.000,0,267.12,0.00,74058,0.000,0.000,0.000,
32,0.00,0.000,0,267.12,0.00,74058,0.000,0.000,0.000,
29,0.00,0.000,0,267.12,0.00,74058,0.000,0.000,0.000,
30,0.00,0.000,0,267.12,0.00,74058,0.000,0.000,0.000,
31,0.00,0.000,0,267.12,0.00,74058,0.000,0.000,0.000,
32,0.00,0.000,0,267.12,0.00,74058,0.000,0.000,0.000,
27,0.00,0.000,0,267.30,0.00,74058,0.000,0.000,0.000,
28,0.00,0.000,0,267.30,0.00,74058,0.000,0.000,0.000,
29,0.00,0.000,0,267.30,0.00,74058,0.000,0.000,0.000,
30,0.00,0.000,0,267.30,0.00,74058,0.000,0.000,0.000,
31,0.00,0.000,0,267.30,0.00,74058,0.000,0.000,0.000,
32,0.00,0.000,0,267.30,0.00,74058,0.000,0.000,0.000,
27,0.00,0.000,0,267.30,0.00,74058,0.000,0.000,0.000,
28,0.00,0.000,0,267.30,0.00,74058,0.000,0.000,0.000,
29,0.00,0.000,0,267.30,0.00,74058,0.000,0.000,0.000,
30,0.00,0.000,0,267.30,0.00,74058,0.000,0.000,0.000,
31,0.00,0.000,0,267.30,0.00,74058,0.000,0.000,0.000,
32,0.00,0.000,0,267.30,0.00,74058,0.000,0.000,0.000,
17,0.00,0.000,0,267.48,0.00,74058,0.000,0.000,0.000,
26,0.00,0.000,0,267.48,0.00,74058,0.000,0.000,0.000,
27,0.00,0.000,0,267.48,0.00,74058,0.000,0.000,0.000,
28,0.00,0.000,0,267.48,0.00,74058,0.000,0.000,0.000,
29,0.00,0.000,0,267.48,0.00,74058,0.000,0.000,0.000,
30,0.00,0.000,0,267.48,0.00,74058,0.000,0.000,0.000,
31,0.00,0.000,0,267.48,0.00,74058,0.000,0.000,0.000,
32,0.00,0.000,0,267.48,0.00,74058,0.000,0.000,0.000,
17,0.00,0.000,0,267.48,0.00,74058,0.000,0.000,0.000,
26,0.00,0.000,0,267.48,0.00,74058,0.000,0.000,0.000,
27,0.00,0.000,0,267.48,0.00,74058,0.000,0.000,0.000,
28,0.00,0.000,0,267.48,0.00,74058,0.000,0.000,0.000,
29,0.00,0.000,0,267.48,0.00,74058,0.000,0.000,0.000,
30,0.00,0.000,0,267.48,0.00,74058,0.000,0.000,0.000,
31,0.00,0.000,0,267.48,0.00,74058,0.000,0.000,0.000,
32,0.00,0.000,0,267.48,0.00,74058,0.000,0.000,0.000,
25,0.00,0.000,0,267.66,0.00,74058,0.000,0.000,0.000,
26,0.00,0.000,0,267.66,0.00,74058,0.000,0.000,0.000,
27,0.00,0.000,0,267.66,0.00,74058,0.000,0.000,0.000,
28,0.00,0.000,0,267.66,0.00,74058,0.000,0.000,0.000,
29,0.00,0.000,0,267.66,0.00,74058,0.000,0.000,0.000,
30,0.00,0.000,0,267.66,0.00,74058,0.000,0.000,0.000,
31,0.00,0.000,0,267.66,0.00,74058,0.000,0.000,0.000,
32,0.00,0.000,0,267.66,0.00,74058,0.000,0.000,0.000,
25,0.00,0.000,0,267.66,0.00,74058,0.000,0.000,0.000,
26,0.00,0.000,0,267.66,0.00,74058,0.000,0.000,0.000,
27,0.00,0.000,0,267.66,0.00,74058,0.000,0.000,0.000,
28,0.00,0.000,0,267.66,0.00,74058,0.000,0.000,0.000,
29,0.00,0.000,0,267.66,0.00,74058,0.000,0.000,0.000,
30,0.00,0.000,0,267.66,0.00,74058,0.000,0.000,0.000,
31,0.00,0.000,0,267.66,0.00,74058,0.000,0.000,0.000,
32,0.00,0.000,0,267.66,0.00,74058,0.000,0.000,0.000,
25,0.00,0.000,0,267.84,0.00,74258,0.000,0.000,0.000,
26,0.00,0.000,0,267.84,0.00,74258,0.000,0.000,0.000,
27,0.00,0.000,0,267.84,0.00,74258,0.000,0.000,0.000,
28,0.00,0.000,0,267.84,0.00,74258,0.000,0.000,0.000,
29,0.00,0.000,0,267.84,0.00,74258,0.000,0.000,0.000,
30,0.00,0.000,0,267.84,0.00,74258,0.000,0.000,0.000,
31,0.00,0.000,0,267.84,0.00,74258,0.000,0.000,0.000,
32,0.00,0.000,0,267.84,0.00,74258,0.000,0.000,0.000,
25,0.00,0.000,0,267.84,0.00,74258,0.000,0.000,0.000,
26,0.00,0.000,0,267.84,0.00,74258,0.000,0.000,0.000,
27,0.00,0.000,0,267.84,0.00,74258,0.000,0.000,0.000,
28,0.00,0.000,0,267.84,0.00,74258,0.000,0.000,0.000,
29,0.00,0.000,0,267.84,0.00,74258,0.000,0.000,0.000,
30,0.00,0.000,0,267.84,0.00,74258,0.000,0.000,0.000,
31,0.00,0.000,0,267.84,0.00,74258,0.000,0.000,0.000,
32,0.00,0.000,0,267.84,0.00,74258,0.000,0.000,0.000,
17,0.00,0.000,0,268.02,0.00,74258,0.000,0.000,0.000,
25,0.00,0.000,0,268.02,0.00,74258,0.000,0.000,0.000,
26,0.00,0.000,0,268.02,0.00,74258,0.000,0.000,0.000,
27,0.00,0.000,0,268.02,0.00,74258,0.000,0.000,0.000,
28,0.00,0.000,0,268.02,0.00,74258,0.000,0.000,0.000,
29,0.00,0.000,0,268.02,0.00,74258,0.000,0.000,0.000,
30,0.00,0.000,0,268.02,0.00,74258,0.000,0.000,0.000,
31,0.00,0.000,0,268.02,0.00,74258,0.000,0.000,0.000,
32,0.00,0.000,0,268.02,0.00,74258,0.000,0.000,0.000,
17,0.00,0.000,0,268.02,0.00,74258,0.000,0.000,0.000,
25,0.00,0.000,0,268.02,0.00,74258,0.000,0.000,0.000,
26,0.00,0.000,0,268.02,0.00,74258,0.000,0.000,0.000,
27,0.00,0.000,0,268.02,0.00,74258,0.000,0.000,0.000,
28,0.00,0.000,0,268.02,0.00,74258,0.000,0.000,0.000,
29,0.00,0.000,0,268.02,0.00,74258,0.000,0.000,0.000,
30,0.00,0.000,0,268.02,0.00,74258,0.000,0.000,0.000,
31,0.00,0.000,0,268.02,0.00,74258,0.000,0.000,0.000,
32,0.00,0.000,0,268.02,0.00,74258,0.000,0.000,0.000,
17,0.00,0.000,0,268.20,0.00,74258,0.000,0.000,0.000,
26,0.00,0.000,0,268.20,0.00,74258,0.000,0.000,0.000,
27,0.00,0.000,0,268.20,0.00,74258,0.000,0.000,0.000,
28,0.00,0.000,0,268.20,0.00,74258,0.000,0.000,0.000,
29,0.00,0.000,0,268.20,0.00,74258,0.000,0.000,0.000,
30,0.00,0.000,0,268.20,0.00,74258,0.000,0.000,0.000,
31,0.00,0.000,0,268.20,0.00,74258,0.000,0.000,0.000,
32,0.00,0.000,0,268.20,0.00,74258,0.000,0.000,0.000,
17,0.00,0.000,0,268.20,0.00,74258,0.000,0.000,0.000,
26,0.00,0.000,0,268.20,0.00,74258,0.000,0.000,0.000,
27,0.00,0.000,0,268.20,0.00,74258,0.000,0.000,0.000,
28,0.00,0.000,0,268.20,0.00,74258,0.000,0.000,0.000,
29,0.00,0.000,0,268.20,0.00,74258,0.000,0.000,0.000,
30,0.00,0.000,0,268.20,0.00,74258,0.000,0.000,0.000,
31,0.00,0.000,0,268.20,0.00,74258,0.000,0.000,0.000,
32,0.00,0.000,0,268.20,0.00,74258,0.000,0.000,0.000,
26,0.00,0.000,0,268.38,0.00,74258,0.000,0.000,0.000,
27,0.00,0.000,0,268.38,0.00,74258,0.000,0.000,0.000,
28,0.00,0.000,0,268.38,0.00,74258,0.000,0.000,0.000,
29,0.00,0.000,0,268.38,0.00,74258,0.000,0.000,0.000,
30,0.00,0.000,0,268.38,0.00,74258,0.000,0.000,0.000,
26,0.00,0.000,0,268.38,0.00,74258,0.000,0.000,0.000,
27,0.00,0.000,0,268.38,0.00,74258,0.000,0.000,0.000,
28,0.00,0.000,0,268.38,0.00,74258,0.000,0.000,0.000,
29,0.00,0.000,0,268.38,0.00,74258,0.000,0.000,0.000,
30,0.00,0.000,0,268.38,0.00,74258,0.000,0.000,0.000,
26,0.00,0.000,0,268.56,0.00,74458,0.000,0.000,0.000,
27,0.00,0.000,0,268.56,0.00,74458,0.000,0.000,0.000,
26,0.00,0.000,0,268.56,0.00,74458,0.000,0.000,0.000,
27,0.00,0.000,0,268.56,0.00,74458,0.000,0.000,0.000,
17,0.00,0.000,0,270.18,0.00,74858,0.000,0.000,0.000,
17,0.00,0.000,0,270.18,0.00,74858,0.000,0.000,0.000,
10,0.00,0.000,0,272.52,0.00,75457,0.000,0.000,0.000,
10,0.00,0.000,0,272.52,0.00,75457,0.000,0.000,0.000,
10,0.00,0.000,0,273.60,0.00,75857,0.000,0.000,0.000,
10,0.00,0.000,0,273.60,0.00,75857,0.000,0.000,0.000,
10,0.00,0.000,0,274.14,0.00,75857,0.000,0.000,0.000,
10,0.00,0.000,0,274.14,0.00,75857,0.000,0.000,0.000,
29,0.00,0.000,0,274.86,0.00,76057,0.000,0.000,0.000,
29,0.00,0.000,0,274.86,0.00,76057,0.000,0.000,0.000,
30,0.00,0.000,0,275.04,0.00,76258,0.000,0.000,0.000,
32,0.00,0.000,0,275.04,0.00,76258,0.000,0.000,0.000,
30,0.00,0.000,0,275.04,0.00,76258,0.000,0.000,0.000,
32,0.00,0.000,0,275.04,0.00,76258,0.000,0.000,0.000,
24,0.00,0.000,0,279.36,0.00,77457,0.000,0.000,0.000,
24,0.00,0.000,0,279.36,0.00,77457,0.000,0.000,0.000,
24,0.00,0.000,0,279.54,0.00,77457,0.000,0.000,0.000,
25,0.00,0.000,0,279.54,0.00,77457,0.000,0.000,0.000,
24,0.00,0.000,0,279.54,0.00,77457,0.000,0.000,0.000,
25,0.00,0.000,0,279.54,0.00,77457,0.000,0.000,0.000,
25,0.00,0.000,0,279.72,0.00,77457,0.000,0.000,0.000,
25,0.00,0.000,0,279.72,0.00,77457,0.000,0.000,0.000,
25,0.00,0.000,0,279.90,0.00,77457,0.000,0.000,0.000,
26,0.00,0.000,0,279.90,0.00,77457,0.000,0.000,0.000,
25,0.00,0.000,0,279.90,0.00,77457,0.000,0.000,0.000,
26,0.00,0.000,0,279.90,0.00,77457,0.000,0.000,0.000,
26,0.00,0.000,0,280.08,0.00,77657,0.000,0.000,0.000,
26,0.00,0.000,0,280.08,0.00,77657,0.000,0.000,0.000,
24,0.00,0.000,0,280.26,0.00,77657,0.000,0.000,0.000,
25,0.00,0.000,0,280.26,0.00,77657,0.000,0.000,0.000,
27,0.00,0.000,0,280.26,0.00,77657,0.000,0.000,0.000,
24,0.00,0.000,0,280.26,0.00,77657,0.000,0.000,0.000,
25,0.00,0.000,0,280.26,0.00,77657,0.000,0.000,0.000,
27,0.00,0.000,0,280.26,0.00,77657,0.000,0.000,0.000,
27,0.00,0.000,0,280.44,0.00,77657,0.000,0.000,0.000,
28,0.00,0.000,0,280.44,0.00,77657,0.000,0.000,0.000,
27,0.00,0.000,0,280.44,0.00,77657,0.000,0.000,0.000,
28,0.00,0.000,0,280.44,0.00,77657,0.000,0.000,0.000,
24,0.00,0.000,0,280.62,0.00,77657,0.000,0.000,0.000,
27,0.00,0.000,0,280.62,0.00,77657,0.000,0.000,0.000,
28,0.00,0.000,0,280.62,0.00,77657,0.000,0.000,0.000,
24,0.00,0.000,0,280.62,0.00,77657,0.000,0.000,0.000,
27,0.00,0.000,0,280.62,0.00,77657,0.000,0.000,0.000,
28,0.00,0.000,0,280.62,0.00,77657,0.000,0.000,0.000,
27,0.00,0.000,0,280.80,0.00,77857,0.000,0.000,0.000,
29,0.00,0.000,0,280.80,0.00,77857,0.000,0.000,0.000,
27,0.00,0.000,0,280.80,0.00,77857,0.000,0.000,0.000,
29,0.00,0.000,0,280.80,0.00,77857,0.000,0.000,0.000,
25,0.00,0.000,0,280.98,0.00,77857,0.000,0.000,0.000,
29,0.00,0.000,0,280.98,0.00,77857,0.000,0.000,0.000,
30,0.00,0.000,0,280.98,0.00,77857,0.000,0.000,0.000,
25,0.00,0.000,0,280.98,0.00,77857,0.000,0.000,0.000,
29,0.00,0.000,0,280.98,0.00,77857,0.000,0.000,0.000,
30,0.00,0.000,0,280.98,0.00,77857,0.000,0.000,0.000,
25,0.00,0.000,0,281.16,0.00,77857,0.000,0.000,0.000,
27,0.00,0.000,0,281.16,0.00,77857,0.000,0.000,0.000,
28,0.00,0.000,0,281.16,0.00,77857,0.000,0.000,0.000,
29,0.00,0.000,0,281.16,0.00,77857,0.000,0.000,0.000,
30,0.00,0.000,0,281.16,0.00,77857,0.000,0.000,0.000,
25,0.00,0.000,0,281.16,0.00,77857,0.000,0.000,0.000,
27,0.00,0.000,0,281.16,0.00,77857,0.000,0.000,0.000,
28,0.00,0.000,0,281.16,0.00,77857,0.000,0.000,0.000,
29,0.00,0.000,0,281.16,0.00,77857,0.000,0.000,0.000,
30,0.00,0.000,0,281.16,0.00,77857,0.000,0.000,0.000,
25,0.00,0.000,0,281.34,0.00,77857,0.000,0.000,0.000,
26,0.00,0.000,0,281.34,0.00,77857,0.000,0.000,0.000,
29,0.00,0.000,0,281.34,0.00,77857,0.000,0.000,0.000,
30,0.00,0.000,0,281.34,0.00,77857,0.000,0.000,0.000,
31,0.00,0.000,0,281.34,0.00,77857,0.000,0.000,0.000,
25,0.00,0.000,0,281.34,0.00,77857,0.000,0.000,0.000,
26,0.00,0.000,0,281.34,0.00,77857,0.000,0.000,0.000,
29,0.00,0.000,0,281.34,0.00,77857,0.000,0.000,0.000,
30,0.00,0.000,0,281.34,0.00,77857,0.000,0.000,0.000,
31,0.00,0.000,0,281.34,0.00,77857,0.000,0.000,0.000,
25,0.00,0.000,0,281.52,0.00,78057,0.000,0.000,0.000,
26,0.00,0.000,0,281.52,0.00,78057,0.000,0.000,0.000,
27,0.00,0.000,0,281.52,0.00,78057,0.000,0.000,0.000,
28,0.00,0.000,0,281.52,0.00,78057,0.000,0.000,0.000,
29,0.00,0.000,0,281.52,0.00,78057,0.000,0.000,0.000,
30,0.00,0.000,0,281.52,0.00,78057,0.000,0.000,0.000,
31,0.00,0.000,0,281.52,0.00,78057,0.000,0.000,0.000,
25,0.00,0.000,0,281.52,0.00,78057,0.000,0.000,0.000,
26,0.00,0.000,0,281.52,0.00,78057,0.000,0.000,0.000,
27,0.00,0.000,0,281.52,0.00,78057,0.000,0.000,0.000,
28,0.00,0.000,0,281.52,0.00,78057,0.000,0.000,0.000,
29,0.00,0.000,0,281.52,0.00,78057,0.000,0.000,0.000,
30,0.00,0.000,0,281.52,0.00,78057,0.000,0.000,0.000,
31,0.00,0.000,0,281.52,0.00,78057,0.000,0.000,0.000,
26,0.00,0.000,0,281.70,0.00,78057,0.000,0.000,0.000,
27,0.00,0.000,0,281.70,0.00,78057,0.000,0.000,0.000,
28,0.00,0.000,0,281.70,0.00,78057,0.000,0.000,0.000,
29,0.00,0.000,0,281.70,0.00,78057,0.000,0.000,0.000,
30,0.00,0.000,0,281.70,0.00,78057,0.000,0.000,0.000,
31,0.00,0.000,0,281.70,0.00,78057,0.000,0.000,0.000,
32,0.00,0.000,0,281.70,0.00,78057,0.000,0.000,0.000,
26,0.00,0.000,0,281.70,0.00,78057,0.000,0.000,0.000,
27,0.00,0.000,0,281.70,0.00,78057,0.000,0.000,0.000,
28,0.00,0.000,0,281.70,0.00,78057,0.000,0.000,0.000,
29,0.00,0.000,0,281.70,0.00,78057,0.000,0.000,0.000,
30,0.00,0.000,0,281.70,0.00,78057,0.000,0.000,0.000,
31,0.00,0.000,0,281.70,0.00,78057,0.000,0.000,0.000,
32,0.00,0.000,0,281.70,0.00,78057,0.000,0.000,0.000,
26,0.00,0.000,0,281.88,0.00,78057,0.000,0.000,0.000,
27,0.00,0.000,0,281.88,0.00,78057,0.000,0.000,0.000,
28,0.00,0.000,0,281.88,0.00,78057,0.000,0.000,0.000,
29,0.00,0.000,0,281.88,0.00,78057,0.000,0.000,0.000,
30,0.00,0.000,0,281.88,0.00,78057,0.000,0.000,0.000,
31,0.00,0.000,0,281.88,0.00,78057,0.000,0.000,0.000,
32,0.00,0.000,0,281.88,0.00,78057,0.000,0.000,0.000,
26,0.00,0.000,0,281.88,0.00,78057,0.000,0.000,0.000,
27,0.00,0.000,0,281.88,0.00,78057,0.000,0.000,0.000,
28,0.00,0.000,0,281.88,0.00,78057,0.000,0.000,0.000,
29,0.00,0.000,0,281.88,0.00,78057,0.000,0.000,0.000,
30,0.00,0.000,0,281.88,0.00,78057,0.000,0.000,0.000,
31,0.00,0.000,0,281.88,0.00,78057,0.000,0.000,0.000,
32,0.00,0.000,0,281.88,0.00,78057,0.000,0.000,0.000,
27,0.00,0.000,0,282.06,0.00,78057,0.000,0.000,0.000,
28,0.00,0.000,0,282.06,0.00,78057,0.000,0.000,0.000,
29,0.00,0.000,0,282.06,0.00,78057,0.000,0.000,0.000,
30,0.00,0.000,0,282.06,0.00,78057,0.000,0.000,0.000,
31,0.00,0.000,0,282.06,0.00,78057,0.000,0.000,0.000,
32,0.00,0.000,0,282.06,0.00,78057,0.000,0.000,0.000,
27,0.00,0.000,0,282.06,0.00,78057,0.000,0.000,0.000,
28,0.00,0.000,0,282.06,0.00,78057,0.000,0.000,0.000,
29,0.00,0.000,0,282.06,0.00,78057,0.000,0.000,0.000,
30,0.00,0.000,0,282.06,0.00,78057,0.000,0.000,0.000,
31,0.00,0.000,0,282.06,0.00,78057,0.000,0.000,0.000,
32,0.00,0.000,0,282.06,0.00,78057,0.000,0.000,0.000,
27,0.00,0.000,0,282.24,0.00,78257,0.000,0.000,0.000,
28,0.00,0.000,0,282.24,0.00,78257,0.000,0.000,0.000,
29,0.00,0.000,0,282.24,0.00,78257,0.000,0.000,0.000,
30,0.00,0.000,0,282.24,0.00,78257,0.000,0.000,0.000,
31,0.00,0.000,0,282.24,0.00,78257,0.000,0.000,0.000,
32,0.00,0.000,0,282.24,0.00,78257,0.000,0.000,0.000,
27,0.00,0.000,0,282.24,0.00,78257,0.000,0.000,0.000,
28,0.00,0.000,0,282.24,0.00,78257,0.000,0.000,0.000,
29,0.00,0.000,0,282.24,0.00,78257,0.000,0.000,0.000,
30,0.00,0.000,0,282.24,0.00,78257,0.000,0.000,0.000,
31,0.00,0.000,0,282.24,0.00,78257,0.000,0.000,0.000,
32,0.00,0.000,0,282.24,0.00,78257,0.000,0.000,0.000,
27,0.00,0.000,0,282.42,0.00,78257,0.000,0.000,0.000,
28,0.00,0.000,0,282.42,0.00,78257,0.000,0.000,0.000,
29,0.00,0.000,0,282.42,0.00,78257,0.000,0.000,0.000,
31,0.00,0.000,0,282.42,0.00,78257,0.000,0.000,0.000,
32,0.00,0.000,0,282.42,0.00,78257,0.000,0.000,0.000,
27,0.00,0.000,0,282.42,0.00,78257,0.000,0.000,0.000,
28,0.00,0.000,0,282.42,0.00,78257,0.000,0.000,0.000,
29,0.00,0.000,0,282.42,0.00,78257,0.000,0.000,0.000,
31,0.00,0.000,0,282.42,0.00,78257,0.000,0.000,0.000,
32,0.00,0.000,0,282.42,0.00,78257,0.000,0.000,0.000,
28,0.00,0.000,0,282.60,0.00,78257,0.000,0.000,0.000,
29,0.00,0.000,0,282.60,0.00,78257,0.000,0.000,0.000,
30,0.00,0.000,0,282.60,0.00,78257,0.000,0.000,0.000,
31,0.00,0.000,0,282.60,0.00,78257,0.000,0.000,0.000,
32,0.00,0.000,0,282.60,0.00,78257,0.000,0.000,0.000,
28,0.00,0.000,0,282.60,0.00,78257,0.000,0.000,0.000,
29,0.00,0.000,0,282.60,0.00,78257,0.000,0.000,0.000,
30,0.00,0.000,0,282.60,0.00,78257,0.000,0.000,0.000,
31,0.00,0.000,0,282.60,0.00,78257,0.000,0.000,0.000,
32,0.00,0.000,0,282.60,0.00,78257,0.000,0.000,0.000,
28,0.00,0.000,0,282.78,0.00,78257,0.000,0.000,0.000,
29,0.00,0.000,0,282.78,0.00,78257,0.000,0.000,0.000,
30,0.00,0.000,0,282.78,0.00,78257,0.000,0.000,0.000,
31,0.00,0.000,0,282.78,0.00,78257,0.000,0.000,0.000,
32,0.00,0.000,0,282.78,0.00,78257,0.000,0.000,0.000,
28,0.00,0.000,0,282.78,0.00,78257,0.000,0.000,0.000,
29,0.00,0.000,0,282.78,0.00,78257,0.000,0.000,0.000,
30,0.00,0.000,0,282.78,0.00,78257,0.000,0.000,0.000,
31,0.00,0.000,0,282.78,0.00,78257,0.000,0.000,0.000,
32,0.00,0.000,0,282.78,0.00,78257,0.000,0.000,0.000,
28,0.00,0.000,0,282.96,0.00,78457,0.000,0.000,0.000,
29,0.00,0.000,0,282.96,0.00,78457,0.000,0.000,0.000,
30,0.00,0.000,0,282.96,0.00,78457,0.000,0.000,0.000,
31,0.00,0.000,0,282.96,0.00,78457,0.000,0.000,0.000,
32,0.00,0.000,0,282.96,0.00,78457,0.000,0.000,0.000,
28,0.00,0.000,0,282.96,0.00,78457,0.000,0.000,0.000,
29,0.00,0.000,0,282.96,0.00,78457,0.000,0.000,0.000,
30,0.00,0.000,0,282.96,0.00,78457,0.000,0.000,0.000,
31,0.00,0.000,0,282.96,0.00,78457,0.000,0.000,0.000,
32,0.00,0.000,0,282.96,0.00,78457,0.000,0.000,0.000,
28,0.00,0.000,0,283.14,0.00,78457,0.000,0.000,0.000,
29,0.00,0.000,0,283.14,0.00,78457,0.000,0.000,0.000,
30,0.00,0.000,0,283.14,0.00,78457,0.000,0.000,0.000,
31,0.00,0.000,0,283.14,0.00,78457,0.000,0.000,0.000,
32,0.00,0.000,0,283.14,0.00,78457,0.000,0.000,0.000,
28,0.00,0.000,0,283.14,0.00,78457,0.000,0.000,0.000,
29,0.00,0.000,0,283.14,0.00,78457,0.000,0.000,0.000,
30,0.00,0.000,0,283.14,0.00,78457,0.000,0.000,0.000,
31,0.00,0.000,0,283.14,0.00,78457,0.000,0.000,0.000,
32,0.00,0.000,0,283.14,0.00,78457,0.000,0.000,0.000,
28,0.00,0.000,0,283.32,0.00,78457,0.000,0.000,0.000,
29,0.00,0.000,0,283.32,0.00,78457,0.000,0.000,0.000,
30,0.00,0.000,0,283.32,0.00,78457,0.000,0.000,0.000,
31,0.00,0.000,0,283.32,0.00,78457,0.000,0.000,0.000,
32,0.00,0.000,0,283.32,0.00,78457,0.000,0.000,0.000,
28,0.00,0.000,0,283.32,0.00,78457,0.000,0.000,0.000,
29,0.00,0.000,0,283.32,0.00,78457,0.000,0.000,0.000,
30,0.00,0.000,0,283.32,0.00,78457,0.000,0.000,0.000,
31,0.00,0.000,0,283.32,0.00,78457,0.000,0.000,0.000,
32,0.00,0.000,0,283.32,0.00,78457,0.000,0.000,0.000,
28,0.00,0.000,0,283.50,0.00,78457,0.000,0.000,0.000,
29,0.00,0.000,0,283.50,0.00,78457,0.000,0.000,0.000,
30,0.00,0.000,0,283.50,0.00,78457,0.000,0.000,0.000,
31,0.00,0.000,0,283.50,0.00,78457,0.000,0.000,0.000,
32,0.00,0.000,0,283.50,0.00,78457,0.000,0.000,0.000,
28,0.00,0.000,0,283.50,0.00,78457,0.000,0.000,0.000,
29,0.00,0.000,0,283.50,0.00,78457,0.000,0.000,0.000,
30,0.00,0.000,0,283.50,0.00,78457,0.000,0.000,0.000,
31,0.00,0.000,0,283.50,0.00,78457,0.000,0.000,0.000,
32,0.00,0.000,0,283.50,0.00,78457,0.000,0.000,0.000,
26,0.00,0.000,0,283.68,0.00,78657,0.000,0.000,0.000,
28,0.00,0.000,0,283.68,0.00,78657,0.000,0.000,0.000,
29,0.00,0.000,0,283.68,0.00,78657,0.000,0.000,0.000,
30,0.00,0.000,0,283.68,0.00,78657,0.000,0.000,0.000,
31,0.00,0.000,0,283.68,0.00,78657,0.000,0.000,0.000,
32,0.00,0.000,0,283.68,0.00,78657,0.000,0.000,0.000,
26,0.00,0.000,0,283.68,0.00,78657,0.000,0.000,0.000,
28,0.00,0.000,0,283.68,0.00,78657,0.000,0.000,0.000,
29,0.00,0.000,0,283.68,0.00,78657,0.000,0.000,0.000,
30,0.00,0.000,0,283.68,0.00,78657,0.000,0.000,0.000,
31,0.00,0.000,0,283.68,0.00,78657,0.000,0.000,0.000,
32,0.00,0.000,0,283.68,0.00,78657,0.000,0.000,0.000,
27,0.00,0.000,0,283.86,0.00,78657,0.000,0.000,0.000,
29,0.00,0.000,0,283.86,0.00,78657,0.000,0.000,0.000,
30,0.00,0.000,0,283.86,0.00,78657,0.000,0.000,0.000,
31,0.00,0.000,0,283.86,0.00,78657,0.000,0.000,0.000,
32,0.00,0.000,0,283.86,0.00,78657,0.000,0.000,0.000,
27,0.00,0.000,0,283.86,0.00,78657,0.000,0.000,0.000,
29,0.00,0.000,0,283.86,0.00,78657,0.000,0.000,0.000,
30,0.00,0.000,0,283.86,0.00,78657,0.000,0.000,0.000,
31,0.00,0.000,0,283.86,0.00,78657,0.000,0.000,0.000,
32,0.00,0.000,0,283.86,0.00,78657,0.000,0.000,0.000,
27,0.00,0.000,0,284.04,0.00,78657,0.000,0.000,0.000,
30,0.00,0.000,0,284.04,0.00,78657,0.000,0.000,0.000,
31,0.00,0.000,0,284.04,0.00,78657,0.000,0.000,0.000,
32,0.00,0.000,0,284.04,0.00,78657,0.000,0.000,0.000,
27,0.00,0.000,0,284.04,0.00,78657,0.000,0.000,0.000,
30,0.00,0.000,0,284.04,0.00,78657,0.000,0.000,0.000,
31,0.00,0.000,0,284.04,0.00,78657,0.000,0.000,0.000,
32,0.00,0.000,0,284.04,0.00,78657,0.000,0.000,0.000,
28,0.00,0.000,0,284.22,0.00,78657,0.000,0.000,0.000,
32,0.00,0.000,0,284.22,0.00,78657,0.000,0.000,0.000,
28,0.00,0.000,0,284.22,0.00,78657,0.000,0.000,0.000,
32,0.00,0.000,0,284.22,0.00,78657,0.000,0.000,0.000,
29,0.00,0.000,0,284.40,0.00,78857,0.000,0.000,0.000,
32,0.00,0.000,0,284.40,0.00,78857,0.000,0.000,0.000,
29,0.00,0.000,0,284.40,0.00,78857,0.000,0.000,0.000,
32,0.00,0.000,0,284.40,0.00,78857,0.000,0.000,0.000,
