Ch,AziCorr(deg),Dist(m),Rfl,Azi(deg),Ele(deg),t(us),x(m),y(m),z(m),
13,177.58,0.880,1,177.66,3.00,49115,0.037,-0.878,0.046,
14,177.58,0.900,0,177.66,2.00,49115,0.038,-0.899,0.031,
15,177.57,0.924,1,177.66,1.00,49115,0.039,-0.923,0.016,
16,177.57,0.960,1,177.66,0.00,49115,0.041,-0.959,0.000,
17,177.56,1.068,4,177.66,-1.00,49115,0.045,-1.067,-0.019,
18,177.55,1.044,13,177.66,-2.00,49115,0.045,-1.042,-0.036,
20,177.54,1.096,3,177.66,-4.00,49115,0.047,-1.092,-0.076,
21,177.54,1.092,3,177.66,-5.00,49115,0.047,-1.087,-0.095,
22,177.53,1.096,3,177.66,-6.00,49115,0.047,-1.089,-0.115,
23,177.53,1.096,3,177.66,-7.00,49115,0.047,-1.087,-0.134,
6,177.80,1.364,0,177.84,10.00,49316,0.052,-1.342,0.237,
7,177.79,0.952,1,177.84,9.00,49316,0.036,-0.940,0.149,
8,177.79,0.884,1,177.84,8.00,49316,0.034,-0.875,0.123,
9,177.78,0.900,1,177.84,7.00,49316,0.035,-0.893,0.110,
10,177.78,0.888,1,177.84,6.00,49316,0.034,-0.882,0.093,
11,177.78,0.888,2,177.84,5.00,49316,0.034,-0.884,0.077,
12,177.77,0.900,1,177.84,4.00,49316,0.035,-0.897,0.063,
13,177.76,0.884,1,177.84,3.00,49316,0.035,-0.882,0.046,
14,177.76,0.896,0,177.84,2.00,49316,0.035,-0.895,0.031,
15,177.75,0.916,0,177.84,1.00,49316,0.036,-0.915,0.016,
16,177.75,0.968,1,177.84,0.00,49316,0.038,-0.967,0.000,
17,177.74,1.068,5,177.84,-1.00,49316,0.042,-1.067,-0.019,
18,177.73,1.056,13,177.84,-2.00,49316,0.042,-1.055,-0.037,
19,177.73,1.084,5,177.84,-3.00,49316,0.043,-1.082,-0.057,
20,177.72,1.100,4,177.84,-4.00,49316,0.044,-1.096,-0.077,
21,177.72,1.092,4,177.84,-5.00,49316,0.043,-1.087,-0.095,
22,177.71,1.092,4,177.84,-6.00,49316,0.043,-1.085,-0.114,
23,177.71,1.108,4,177.84,-7.00,49316,0.044,-1.099,-0.135,
7,177.79,0.952,1,177.84,9.00,49316,0.036,-0.940,0.149,
8,177.79,0.884,1,177.84,8.00,49316,0.034,-0.875,0.123,
9,177.78,0.900,1,177.84,7.00,49316,0.035,-0.893,0.110,
10,177.78,0.888,1,177.84,6.00,49316,0.034,-0.882,0.093,
11,177.78,0.888,2,177.84,5.00,49316,0.034,-0.884,0.077,
12,177.77,0.900,1,177.84,4.00,49316,0.035,-0.897,0.063,
13,177.76,0.884,1,177.84,3.00,49316,0.035,-0.882,0.046,
14,177.76,0.896,0,177.84,2.00,49316,0.035,-0.895,0.031,
15,177.75,0.916,0,177.84,1.00,49316,0.036,-0.915,0.016,
17,177.74,1.068,5,177.84,-1.00,49316,0.042,-1.067,-0.019,
18,177.73,1.056,13,177.84,-2.00,49316,0.042,-1.055,-0.037,
20,177.72,1.100,4,177.84,-4.00,49316,0.044,-1.096,-0.077,
21,177.72,1.092,4,177.84,-5.00,49316,0.043,-1.087,-0.095,
22,177.71,1.092,4,177.84,-6.00,49316,0.043,-1.085,-0.114,
23,177.71,1.108,4,177.84,-7.00,49316,0.044,-1.099,-0.135,
6,177.98,1.352,1,178.02,10.00,49316,0.047,-1.331,0.235,
7,177.97,0.948,1,178.02,9.00,49316,0.033,-0.936,0.148,
8,177.97,0.888,1,178.02,8.00,49316,0.031,-0.879,0.124,
9,177.96,0.896,1,178.02,7.00,49316,0.032,-0.889,0.109,
10,177.96,0.880,1,178.02,6.00,49316,0.031,-0.875,0.092,
11,177.96,0.880,2,178.02,5.00,49316,0.031,-0.876,0.077,
12,177.95,0.888,2,178.02,4.00,49316,0.032,-0.885,0.062,
13,177.94,0.888,1,178.02,3.00,49316,0.032,-0.886,0.046,
14,177.94,0.896,0,178.02,2.00,49316,0.032,-0.895,0.031,
15,177.93,0.916,0,178.02,1.00,49316,0.033,-0.915,0.016,
16,177.93,0.968,0,178.02,0.00,49316,0.035,-0.967,0.000,
17,177.92,1.072,4,178.02,-1.00,49316,0.039,-1.071,-0.019,
18,177.91,1.052,13,178.02,-2.00,49316,0.038,-1.051,-0.037,
19,177.91,1.088,6,178.02,-3.00,49316,0.040,-1.086,-0.057,
20,177.90,1.100,6,178.02,-4.00,49316,0.040,-1.097,-0.077,
21,177.90,1.096,6,178.02,-5.00,49316,0.040,-1.091,-0.096,
22,177.89,1.088,6,178.02,-6.00,49316,0.040,-1.081,-0.114,
23,177.89,1.100,7,178.02,-7.00,49316,0.040,-1.091,-0.134,
7,177.97,0.948,1,178.02,9.00,49316,0.033,-0.936,0.148,
8,177.97,0.888,1,178.02,8.00,49316,0.031,-0.879,0.124,
9,177.96,0.896,1,178.02,7.00,49316,0.032,-0.889,0.109,
10,177.96,0.880,1,178.02,6.00,49316,0.031,-0.875,0.092,
11,177.96,0.880,2,178.02,5.00,49316,0.031,-0.876,0.077,
12,177.95,0.888,2,178.02,4.00,49316,0.032,-0.885,0.062,
13,177.94,0.888,1,178.02,3.00,49316,0.032,-0.886,0.046,
14,177.94,0.896,0,178.02,2.00,49316,0.032,-0.895,0.031,
15,177.93,0.916,0,178.02,1.00,49316,0.033,-0.915,0.016,
17,177.92,1.072,4,178.02,-1.00,49316,0.039,-1.071,-0.019,
18,177.91,1.052,13,178.02,-2.00,49316,0.038,-1.051,-0.037,
20,177.90,1.100,6,178.02,-4.00,49316,0.040,-1.097,-0.077,
21,177.90,1.096,6,178.02,-5.00,49316,0.040,-1.091,-0.096,
22,177.89,1.088,6,178.02,-6.00,49316,0.040,-1.081,-0.114,
23,177.89,1.100,7,178.02,-7.00,49316,0.040,-1.091,-0.134,
6,178.16,1.360,1,178.20,10.00,49316,0.043,-1.339,0.236,
7,178.15,0.948,2,178.20,9.00,49316,0.030,-0.936,0.148,
8,178.15,0.892,1,178.20,8.00,49316,0.029,-0.883,0.124,
9,178.14,0.880,2,178.20,7.00,49316,0.028,-0.873,0.107,
10,178.14,0.868,3,178.20,6.00,49316,0.028,-0.863,0.091,
11,178.14,0.872,3,178.20,5.00,49316,0.028,-0.868,0.076,
12,178.13,0.888,2,178.20,4.00,49316,0.029,-0.885,0.062,
13,178.12,0.904,1,178.20,3.00,49316,0.030,-0.902,0.047,
14,178.12,0.900,0,178.20,2.00,49316,0.030,-0.899,0.031,
15,178.11,0.928,0,178.20,1.00,49316,0.031,-0.927,0.016,
16,178.11,0.968,0,178.20,0.00,49316,0.032,-0.967,0.000,
17,178.10,1.080,5,178.20,-1.00,49316,0.036,-1.079,-0.019,
18,178.09,1.060,13,178.20,-2.00,49316,0.035,-1.059,-0.037,
19,178.09,1.088,8,178.20,-3.00,49316,0.036,-1.086,-0.057,
20,178.08,1.092,8,178.20,-4.00,49316,0.036,-1.089,-0.076,
21,178.08,1.100,8,178.20,-5.00,49316,0.037,-1.095,-0.096,
22,178.07,1.096,8,178.20,-6.00,49316,0.037,-1.089,-0.115,
23,178.07,1.100,8,178.20,-7.00,49316,0.037,-1.091,-0.134,
7,178.15,0.948,2,178.20,9.00,49316,0.030,-0.936,0.148,
8,178.15,0.892,1,178.20,8.00,49316,0.029,-0.883,0.124,
9,178.14,0.880,2,178.20,7.00,49316,0.028,-0.873,0.107,
10,178.14,0.868,3,178.20,6.00,49316,0.028,-0.863,0.091,
11,178.14,0.872,3,178.20,5.00,49316,0.028,-0.868,0.076,
12,178.13,0.888,2,178.20,4.00,49316,0.029,-0.885,0.062,
13,178.12,0.904,1,178.20,3.00,49316,0.030,-0.902,0.047,
14,178.12,0.900,0,178.20,2.00,49316,0.030,-0.899,0.031,
15,178.11,0.928,0,178.20,1.00,49316,0.031,-0.927,0.016,
17,178.10,1.080,5,178.20,-1.00,49316,0.036,-1.079,-0.019,
18,178.09,1.060,13,178.20,-2.00,49316,0.035,-1.059,-0.037,
19,178.09,1.088,8,178.20,-3.00,49316,0.036,-1.086,-0.057,
20,178.08,1.092,8,178.20,-4.00,49316,0.036,-1.089,-0.076,
21,178.08,1.100,8,178.20,-5.00,49316,0.037,-1.095,-0.096,
22,178.07,1.096,8,178.20,-6.00,49316,0.037,-1.089,-0.115,
23,178.07,1.100,8,178.20,-7.00,49316,0.037,-1.091,-0.134,
6,178.34,1.344,1,178.38,10.00,49316,0.038,-1.323,0.233,
7,178.33,0.956,2,178.38,9.00,49316,0.028,-0.944,0.150,
8,178.33,0.896,1,178.38,8.00,49316,0.026,-0.887,0.125,
9,178.32,0.892,2,178.38,7.00,49316,0.026,-0.885,0.109,
10,178.32,0.908,3,178.38,6.00,49316,0.027,-0.903,0.095,
11,178.32,0.888,2,178.38,5.00,49316,0.026,-0.884,0.077,
12,178.31,0.892,2,178.38,4.00,49316,0.026,-0.889,0.062,
13,178.30,0.912,1,178.38,3.00,49316,0.027,-0.910,0.048,
14,178.30,0.892,1,178.38,2.00,49316,0.027,-0.891,0.031,
15,178.29,0.924,0,178.38,1.00,49316,0.028,-0.923,0.016,
17,178.28,1.076,5,178.38,-1.00,49316,0.032,-1.075,-0.019,
18,178.27,1.064,13,178.38,-2.00,49316,0.032,-1.063,-0.037,
19,178.27,1.088,9,178.38,-3.00,49316,0.033,-1.086,-0.057,
20,178.26,1.096,9,178.38,-4.00,49316,0.033,-1.093,-0.076,
21,178.26,1.092,8,178.38,-5.00,49316,0.033,-1.087,-0.095,
22,178.25,1.096,9,178.38,-6.00,49316,0.033,-1.089,-0.115,
23,178.25,1.100,8,178.38,-7.00,49316,0.034,-1.091,-0.134,
7,178.33,0.956,2,178.38,9.00,49316,0.028,-0.944,0.150,
8,178.33,0.896,1,178.38,8.00,49316,0.026,-0.887,0.125,
9,178.32,0.892,2,178.38,7.00,49316,0.026,-0.885,0.109,
10,178.32,0.908,3,178.38,6.00,49316,0.027,-0.903,0.095,
11,178.32,0.888,2,178.38,5.00,49316,0.026,-0.884,0.077,
12,178.31,0.892,2,178.38,4.00,49316,0.026,-0.889,0.062,
13,178.30,0.912,1,178.38,3.00,49316,0.027,-0.910,0.048,
14,178.30,0.892,1,178.38,2.00,49316,0.027,-0.891,0.031,
15,178.29,0.924,0,178.38,1.00,49316,0.028,-0.923,0.016,
17,178.28,1.076,5,178.38,-1.00,49316,0.032,-1.075,-0.019,
18,178.27,1.064,13,178.38,-2.00,49316,0.032,-1.063,-0.037,
19,178.27,1.088,9,178.38,-3.00,49316,0.033,-1.086,-0.057,
20,178.26,1.096,9,178.38,-4.00,49316,0.033,-1.093,-0.076,
21,178.26,1.092,8,178.38,-5.00,49316,0.033,-1.087,-0.095,
22,178.25,1.096,9,178.38,-6.00,49316,0.033,-1.089,-0.115,
23,178.25,1.100,8,178.38,-7.00,49316,0.034,-1.091,-0.134,
6,178.52,1.340,3,178.56,10.00,49516,0.034,-1.319,0.233,
7,178.51,0.960,2,178.56,9.00,49516,0.025,-0.948,0.150,
8,178.51,0.888,1,178.56,8.00,49516,0.023,-0.879,0.124,
9,178.50,0.908,1,178.56,7.00,49516,0.024,-0.901,0.111,
10,178.50,0.900,2,178.56,6.00,49516,0.024,-0.895,0.094,
11,178.50,0.952,8,178.56,5.00,49516,0.025,-0.948,0.083,
12,178.49,0.916,2,178.56,4.00,49516,0.024,-0.913,0.064,
13,178.48,0.896,2,178.56,3.00,49516,0.024,-0.894,0.047,
14,178.48,0.896,0,178.56,2.00,49516,0.024,-0.895,0.031,
15,178.47,0.928,0,178.56,1.00,49516,0.025,-0.928,0.016,
17,178.46,1.080,6,178.56,-1.00,49516,0.029,-1.079,-0.019,
18,178.45,1.056,13,178.56,-2.00,49516,0.029,-1.055,-0.037,
19,178.45,1.096,10,178.56,-3.00,49516,0.030,-1.094,-0.057,
20,178.44,1.092,9,178.56,-4.00,49516,0.030,-1.089,-0.076,
21,178.44,1.092,10,178.56,-5.00,49516,0.030,-1.087,-0.095,
22,178.43,1.092,10,178.56,-6.00,49516,0.030,-1.086,-0.114,
23,178.43,1.096,9,178.56,-7.00,49516,0.030,-1.087,-0.134,
24,178.42,1.144,14,178.56,-8.00,49516,0.031,-1.132,-0.159,
7,178.51,0.960,2,178.56,9.00,49516,0.025,-0.948,0.150,
8,178.51,0.888,1,178.56,8.00,49516,0.023,-0.879,0.124,
9,178.50,0.908,1,178.56,7.00,49516,0.024,-0.901,0.111,
10,178.50,0.900,2,178.56,6.00,49516,0.024,-0.895,0.094,
11,178.50,0.952,8,178.56,5.00,49516,0.025,-0.948,0.083,
12,178.49,0.916,2,178.56,4.00,49516,0.024,-0.913,0.064,
13,178.48,0.896,2,178.56,3.00,49516,0.024,-0.894,0.047,
14,178.48,0.896,0,178.56,2.00,49516,0.024,-0.895,0.031,
15,178.47,0.928,0,178.56,1.00,49516,0.025,-0.928,0.016,
17,178.46,1.080,6,178.56,-1.00,49516,0.029,-1.079,-0.019,
18,178.45,1.056,13,178.56,-2.00,49516,0.029,-1.055,-0.037,
19,178.45,1.096,10,178.56,-3.00,49516,0.030,-1.094,-0.057,
20,178.44,1.092,9,178.56,-4.00,49516,0.030,-1.089,-0.076,
21,178.44,1.092,10,178.56,-5.00,49516,0.030,-1.087,-0.095,
22,178.43,1.092,10,178.56,-6.00,49516,0.030,-1.086,-0.114,
23,178.43,1.096,9,178.56,-7.00,49516,0.030,-1.087,-0.134,
24,178.42,1.144,14,178.56,-8.00,49516,0.031,-1.132,-0.159,
6,178.70,1.356,6,178.74,10.00,49516,0.030,-1.335,0.235,
7,178.69,0.968,2,178.74,9.00,49516,0.022,-0.956,0.151,
8,178.69,0.900,1,178.74,8.00,49516,0.021,-0.891,0.125,
9,178.68,0.908,1,178.74,7.00,49516,0.021,-0.901,0.111,
10,178.68,0.920,1,178.74,6.00,49516,0.021,-0.915,0.096,
11,178.68,0.944,1,178.74,5.00,49516,0.022,-0.940,0.082,
12,178.67,0.912,1,178.74,4.00,49516,0.021,-0.910,0.064,
13,178.66,0.896,2,178.74,3.00,49516,0.021,-0.895,0.047,
14,178.66,0.888,1,178.74,2.00,49516,0.021,-0.887,0.031,
15,178.65,0.928,1,178.74,1.00,49516,0.022,-0.928,0.016,
17,178.64,1.084,6,178.74,-1.00,49516,0.026,-1.084,-0.019,
18,178.63,1.064,13,178.74,-2.00,49516,0.025,-1.063,-0.037,
19,178.63,1.084,14,178.74,-3.00,49516,0.026,-1.082,-0.057,
20,178.62,1.092,14,178.74,-4.00,49516,0.026,-1.089,-0.076,
21,178.62,1.096,15,178.74,-5.00,49516,0.026,-1.092,-0.096,
22,178.61,1.092,15,178.74,-6.00,49516,0.026,-1.086,-0.114,
23,178.61,1.100,15,178.74,-7.00,49516,0.027,-1.091,-0.134,
24,178.60,1.104,14,178.74,-8.00,49516,0.027,-1.093,-0.154,
6,178.70,1.356,6,178.74,10.00,49516,0.030,-1.335,0.235,
7,178.69,0.968,2,178.74,9.00,49516,0.022,-0.956,0.151,
8,178.69,0.900,1,178.74,8.00,49516,0.021,-0.891,0.125,
9,178.68,0.908,1,178.74,7.00,49516,0.021,-0.901,0.111,
10,178.68,0.920,1,178.74,6.00,49516,0.021,-0.915,0.096,
11,178.68,0.944,1,178.74,5.00,49516,0.022,-0.940,0.082,
12,178.67,0.912,1,178.74,4.00,49516,0.021,-0.910,0.064,
13,178.66,0.896,2,178.74,3.00,49516,0.021,-0.895,0.047,
14,178.66,0.888,1,178.74,2.00,49516,0.021,-0.887,0.031,
15,178.65,0.928,1,178.74,1.00,49516,0.022,-0.928,0.016,
17,178.64,1.084,6,178.74,-1.00,49516,0.026,-1.084,-0.019,
18,178.63,1.064,13,178.74,-2.00,49516,0.025,-1.063,-0.037,
19,178.63,1.084,14,178.74,-3.00,49516,0.026,-1.082,-0.057,
20,178.62,1.092,14,178.74,-4.00,49516,0.026,-1.089,-0.076,
21,178.62,1.096,15,178.74,-5.00,49516,0.026,-1.092,-0.096,
22,178.61,1.092,15,178.74,-6.00,49516,0.026,-1.086,-0.114,
23,178.61,1.100,15,178.74,-7.00,49516,0.027,-1.091,-0.134,
24,178.60,1.104,14,178.74,-8.00,49516,0.027,-1.093,-0.154,
6,178.88,1.340,6,178.92,10.00,49516,0.026,-1.319,0.233,
7,178.87,0.968,2,178.92,9.00,49516,0.019,-0.956,0.151,
8,178.87,0.900,1,178.92,8.00,49516,0.018,-0.891,0.125,
9,178.86,0.928,1,178.92,7.00,49516,0.018,-0.921,0.113,
10,178.86,1.000,1,178.92,6.00,49516,0.020,-0.994,0.105,
11,178.86,1.008,0,178.92,5.00,49516,0.020,-1.004,0.088,
12,178.85,0.984,1,178.92,4.00,49516,0.020,-0.981,0.069,
13,178.84,0.924,1,178.92,3.00,49516,0.019,-0.923,0.048,
14,178.84,0.896,1,178.92,2.00,49516,0.018,-0.895,0.031,
15,178.83,0.924,0,178.92,1.00,49516,0.019,-0.924,0.016,
17,178.82,1.080,6,178.92,-1.00,49516,0.022,-1.080,-0.019,
18,178.81,1.064,14,178.92,-2.00,49516,0.022,-1.063,-0.037,
19,178.81,1.084,13,178.92,-3.00,49516,0.023,-1.082,-0.057,
20,178.80,1.092,15,178.92,-4.00,49516,0.023,-1.089,-0.076,
21,178.80,1.092,16,178.92,-5.00,49516,0.023,-1.088,-0.095,
22,178.79,1.088,15,178.92,-6.00,49516,0.023,-1.082,-0.114,
23,178.79,1.092,16,178.92,-7.00,49516,0.023,-1.084,-0.133,
24,178.78,1.116,16,178.92,-8.00,49516,0.024,-1.105,-0.155,
6,178.88,1.340,6,178.92,10.00,49516,0.026,-1.319,0.233,
7,178.87,0.968,2,178.92,9.00,49516,0.019,-0.956,0.151,
8,178.87,0.900,1,178.92,8.00,49516,0.018,-0.891,0.125,
9,178.86,0.928,1,178.92,7.00,49516,0.018,-0.921,0.113,
10,178.86,1.000,1,178.92,6.00,49516,0.020,-0.994,0.105,
11,178.86,1.008,0,178.92,5.00,49516,0.020,-1.004,0.088,
12,178.85,0.984,1,178.92,4.00,49516,0.020,-0.981,0.069,
13,178.84,0.924,1,178.92,3.00,49516,0.019,-0.923,0.048,
14,178.84,0.896,1,178.92,2.00,49516,0.018,-0.895,0.031,
15,178.83,0.924,0,178.92,1.00,49516,0.019,-0.924,0.016,
17,178.82,1.080,6,178.92,-1.00,49516,0.022,-1.080,-0.019,
18,178.81,1.064,14,178.92,-2.00,49516,0.022,-1.063,-0.037,
19,178.81,1.084,13,178.92,-3.00,49516,0.023,-1.082,-0.057,
20,178.80,1.092,15,178.92,-4.00,49516,0.023,-1.089,-0.076,
21,178.80,1.092,16,178.92,-5.00,49516,0.023,-1.088,-0.095,
22,178.79,1.088,15,178.92,-6.00,49516,0.023,-1.082,-0.114,
23,178.79,1.092,16,178.92,-7.00,49516,0.023,-1.084,-0.133,
24,178.78,1.116,16,178.92,-8.00,49516,0.024,-1.105,-0.155,
6,179.06,1.340,7,179.10,10.00,49516,0.022,-1.319,0.233,
7,179.05,0.996,2,179.10,9.00,49516,0.016,-0.984,0.156,
8,179.05,0.900,1,179.10,8.00,49516,0.015,-0.891,0.125,
9,179.04,0.952,1,179.10,7.00,49516,0.016,-0.945,0.116,
10,179.04,0.992,1,179.10,6.00,49516,0.017,-0.986,0.104,
11,179.04,1.004,0,179.10,5.00,49516,0.017,-1.000,0.088,
12,179.03,1.008,1,179.10,4.00,49516,0.017,-1.005,0.070,
13,179.02,0.940,1,179.10,3.00,49516,0.016,-0.939,0.049,
14,179.02,0.888,1,179.10,2.00,49516,0.015,-0.887,0.031,
15,179.01,0.932,0,179.10,1.00,49516,0.016,-0.932,0.016,
17,179.00,1.092,7,179.10,-1.00,49516,0.019,-1.092,-0.019,
18,178.99,1.072,13,179.10,-2.00,49516,0.019,-1.071,-0.037,
19,178.99,1.084,14,179.10,-3.00,49516,0.019,-1.082,-0.057,
20,178.98,1.088,15,179.10,-4.00,49516,0.019,-1.085,-0.076,
21,178.98,1.092,15,179.10,-5.00,49516,0.020,-1.088,-0.095,
22,178.97,1.088,14,179.10,-6.00,49516,0.019,-1.082,-0.114,
23,178.97,1.088,15,179.10,-7.00,49516,0.020,-1.080,-0.133,
24,178.96,1.120,17,179.10,-8.00,49516,0.020,-1.109,-0.156,
6,179.06,1.340,7,179.10,10.00,49516,0.022,-1.319,0.233,
7,179.05,0.996,2,179.10,9.00,49516,0.016,-0.984,0.156,
8,179.05,0.900,1,179.10,8.00,49516,0.015,-0.891,0.125,
9,179.04,0.952,1,179.10,7.00,49516,0.016,-0.945,0.116,
10,179.04,0.992,1,179.10,6.00,49516,0.017,-0.986,0.104,
11,179.04,1.004,0,179.10,5.00,49516,0.017,-1.000,0.088,
12,179.03,1.008,1,179.10,4.00,49516,0.017,-1.005,0.070,
13,179.02,0.940,1,179.10,3.00,49516,0.016,-0.939,0.049,
14,179.02,0.888,1,179.10,2.00,49516,0.015,-0.887,0.031,
15,179.01,0.932,0,179.10,1.00,49516,0.016,-0.932,0.016,
17,179.00,1.092,7,179.10,-1.00,49516,0.019,-1.092,-0.019,
18,178.99,1.072,13,179.10,-2.00,49516,0.019,-1.071,-0.037,
19,178.99,1.084,14,179.10,-3.00,49516,0.019,-1.082,-0.057,
20,178.98,1.088,15,179.10,-4.00,49516,0.019,-1.085,-0.076,
21,178.98,1.092,15,179.10,-5.00,49516,0.020,-1.088,-0.095,
22,178.97,1.088,14,179.10,-6.00,49516,0.019,-1.082,-0.114,
23,178.97,1.088,15,179.10,-7.00,49516,0.020,-1.080,-0.133,
24,178.96,1.120,17,179.10,-8.00,49516,0.020,-1.109,-0.156,
5,179.25,1.348,0,179.28,11.00,49715,0.018,-1.323,0.257,
6,179.24,1.328,7,179.28,10.00,49715,0.017,-1.308,0.231,
7,179.23,0.984,2,179.28,9.00,49715,0.013,-0.972,0.154,
8,179.23,0.908,1,179.28,8.00,49715,0.012,-0.899,0.126,
9,179.22,0.972,1,179.28,7.00,49715,0.013,-0.965,0.118,
10,179.22,0.996,1,179.28,6.00,49715,0.014,-0.990,0.104,
11,179.22,1.008,1,179.28,5.00,49715,0.014,-1.004,0.088,
12,179.21,0.992,2,179.28,4.00,49715,0.014,-0.989,0.069,
13,179.20,0.976,1,179.28,3.00,49715,0.014,-0.975,0.051,
14,179.20,0.892,1,179.28,2.00,49715,0.013,-0.891,0.031,
15,179.19,1.060,1,179.28,1.00,49715,0.015,-1.060,0.018,
17,179.18,1.096,7,179.28,-1.00,49715,0.016,-1.096,-0.019,
18,179.17,1.076,13,179.28,-2.00,49715,0.016,-1.075,-0.038,
19,179.17,1.084,12,179.28,-3.00,49715,0.016,-1.082,-0.057,
20,179.16,1.084,16,179.28,-4.00,49715,0.016,-1.081,-0.076,
21,179.16,1.092,17,179.28,-5.00,49715,0.016,-1.088,-0.095,
22,179.15,1.084,16,179.28,-6.00,49715,0.016,-1.078,-0.113,
23,179.15,1.096,15,179.28,-7.00,49715,0.016,-1.088,-0.134,
24,179.14,1.112,16,179.28,-8.00,49715,0.017,-1.101,-0.155,
6,179.24,1.328,7,179.28,10.00,49715,0.017,-1.308,0.231,
7,179.23,0.984,2,179.28,9.00,49715,0.013,-0.972,0.154,
8,179.23,0.908,1,179.28,8.00,49715,0.012,-0.899,0.126,
9,179.22,0.972,1,179.28,7.00,49715,0.013,-0.965,0.118,
10,179.22,0.996,1,179.28,6.00,49715,0.014,-0.990,0.104,
11,179.22,1.008,1,179.28,5.00,49715,0.014,-1.004,0.088,
12,179.21,0.992,2,179.28,4.00,49715,0.014,-0.989,0.069,
13,179.20,0.976,1,179.28,3.00,49715,0.014,-0.975,0.051,
14,179.20,0.892,1,179.28,2.00,49715,0.013,-0.891,0.031,
15,179.19,1.060,1,179.28,1.00,49715,0.015,-1.060,0.018,
17,179.18,1.096,7,179.28,-1.00,49715,0.016,-1.096,-0.019,
18,179.17,1.076,13,179.28,-2.00,49715,0.016,-1.075,-0.038,
19,179.17,1.084,12,179.28,-3.00,49715,0.016,-1.082,-0.057,
20,179.16,1.084,16,179.28,-4.00,49715,0.016,-1.081,-0.076,
21,179.16,1.092,17,179.28,-5.00,49715,0.016,-1.088,-0.095,
22,179.15,1.084,16,179.28,-6.00,49715,0.016,-1.078,-0.113,
23,179.15,1.096,15,179.28,-7.00,49715,0.016,-1.088,-0.134,
24,179.14,1.112,16,179.28,-8.00,49715,0.017,-1.101,-0.155,
5,179.43,1.348,1,179.46,11.00,49715,0.013,-1.323,0.257,
6,179.42,1.336,8,179.46,10.00,49715,0.013,-1.316,0.232,
7,179.41,0.992,2,179.46,9.00,49715,0.010,-0.980,0.155,
8,179.41,0.904,1,179.46,8.00,49715,0.009,-0.895,0.126,
9,179.40,0.980,1,179.46,7.00,49715,0.010,-0.973,0.119,
10,179.40,0.988,1,179.46,6.00,49715,0.010,-0.983,0.103,
11,179.40,0.996,1,179.46,5.00,49715,0.010,-0.992,0.087,
12,179.39,0.992,1,179.46,4.00,49715,0.011,-0.990,0.069,
13,179.38,0.976,1,179.46,3.00,49715,0.011,-0.975,0.051,
14,179.38,0.888,1,179.46,2.00,49715,0.010,-0.887,0.031,
15,179.37,1.108,2,179.46,1.00,49715,0.012,-1.108,0.019,
17,179.36,1.096,7,179.46,-1.00,49715,0.012,-1.096,-0.019,
18,179.35,1.080,13,179.46,-2.00,49715,0.012,-1.079,-0.038,
19,179.35,1.080,12,179.46,-3.00,49715,0.012,-1.078,-0.057,
20,179.34,1.088,15,179.46,-4.00,49715,0.013,-1.085,-0.076,
21,179.34,1.096,16,179.46,-5.00,49715,0.013,-1.092,-0.096,
22,179.33,1.092,15,179.46,-6.00,49715,0.013,-1.086,-0.114,
23,179.33,1.096,15,179.46,-7.00,49715,0.013,-1.088,-0.134,
24,179.32,1.104,15,179.46,-8.00,49715,0.013,-1.093,-0.154,
6,179.42,1.336,8,179.46,10.00,49715,0.013,-1.316,0.232,
7,179.41,0.992,2,179.46,9.00,49715,0.010,-0.980,0.155,
8,179.41,0.904,1,179.46,8.00,49715,0.009,-0.895,0.126,
9,179.40,0.980,1,179.46,7.00,49715,0.010,-0.973,0.119,
10,179.40,0.988,1,179.46,6.00,49715,0.010,-0.983,0.103,
11,179.40,0.996,1,179.46,5.00,49715,0.010,-0.992,0.087,
12,179.39,0.992,1,179.46,4.00,49715,0.011,-0.990,0.069,
13,179.38,0.976,1,179.46,3.00,49715,0.011,-0.975,0.051,
14,179.38,0.888,1,179.46,2.00,49715,0.010,-0.887,0.031,
15,179.37,1.108,2,179.46,1.00,49715,0.012,-1.108,0.019,
17,179.36,1.096,7,179.46,-1.00,49715,0.012,-1.096,-0.019,
18,179.35,1.080,13,179.46,-2.00,49715,0.012,-1.079,-0.038,
19,179.35,1.080,12,179.46,-3.00,49715,0.012,-1.078,-0.057,
20,179.34,1.088,15,179.46,-4.00,49715,0.013,-1.085,-0.076,
21,179.34,1.096,16,179.46,-5.00,49715,0.013,-1.092,-0.096,
22,179.33,1.092,15,179.46,-6.00,49715,0.013,-1.086,-0.114,
23,179.33,1.096,15,179.46,-7.00,49715,0.013,-1.088,-0.134,
24,179.32,1.104,15,179.46,-8.00,49715,0.013,-1.093,-0.154,
5,179.61,1.336,1,179.64,11.00,49715,0.009,-1.311,0.255,
6,179.60,1.332,10,179.64,10.00,49715,0.009,-1.312,0.231,
7,179.59,1.020,2,179.64,9.00,49715,0.007,-1.007,0.160,
8,179.59,0.912,1,179.64,8.00,49715,0.007,-0.903,0.127,
9,179.58,0.972,1,179.64,7.00,49715,0.007,-0.965,0.118,
10,179.58,0.984,2,179.64,6.00,49715,0.007,-0.979,0.103,
11,179.58,0.992,1,179.64,5.00,49715,0.007,-0.988,0.086,
12,179.57,1.004,1,179.64,4.00,49715,0.008,-1.002,0.070,
